FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
1258,רום קרן השתלמות לעובדי הרשויות המקומיות מסלול ספיר מניות,קרנות השתלמות,הסתדרות העובדים הכללית החדשה מס' אגודה עות'מאנית,"החברה המנהלת של רום קרן ההשתלמות לעובדי הרשויות המקומיות בע""מ",202208,11/13/2007 12:00:00 AM,עובדי סקטור מסויים,מניות,מניות ,0.34,0.11,0.16,0.39,26.06,0.33,,-0.81,-10.79,23.97,37.86,7.43,6.63,13.79,-2.16,0.49,93.6,24.25,13.97,7.28,520031824,11/12/2022 00:00:00
1258,רום קרן השתלמות לעובדי הרשויות המקומיות מסלול ספיר מניות,קרנות השתלמות,הסתדרות העובדים הכללית החדשה מס' אגודה עות'מאנית,"החברה המנהלת של רום קרן ההשתלמות לעובדי הרשויות המקומיות בע""מ",202209,11/13/2007 12:00:00 AM,עובדי סקטור מסויים,מניות,מניות ,0.35,0.08,-0.1,0.17,24.35,0.33,,-7.1,-17.12,12.21,26.31,3.91,4.78,14.21,-2.28,0.28,93.7,23.01,13.47,6.42,520031824,11/12/2022 00:00:00
1262,מינהל - קרן ההשתלמות לפקידים עובדי המינהל והשרותים - מסלול מניות,קרנות השתלמות,"הסתדרות המעו""ף, מינהל עובדי משק ופקידים ","החברה המנהלת של מינהל קרן ההשתלמות לפקידים עובדי המנהל והשירותים בע""מ",202201,11/12/2007 00:00:00,עובדי סקטור מסויים,מניות,מניות ,0.07,0.01,0.02,0.08,5.22,0.56,,-2.88,-2.88,48.13,60.69,13.99,9.95,13.28,-1.68,0.87,94.8,5.04,3.62,1.3,520030990,11/12/2022 00:00:00
1262,מינהל - קרן ההשתלמות לפקידים עובדי המינהל והשרותים - מסלול מניות,קרנות השתלמות,"הסתדרות המעו""ף, מינהל עובדי משק ופקידים ","החברה המנהלת של מינהל קרן ההשתלמות לפקידים עובדי המנהל והשירותים בע""מ",202202,11/12/2007 00:00:00,עובדי סקטור מסויים,מניות,מניות ,0.07,0,-0.06,0.01,5.12,0.56,,-2.1,-4.92,41.92,55.49,12.38,9.23,13.34,-2.28,0.79,94.6,4.84,3.45,1.38,520030990,11/12/2022 00:00:00
1262,מינהל - קרן ההשתלמות לפקידים עובדי המינהל והשרותים - מסלול מניות,קרנות השתלמות,"הסתדרות המעו""ף, מינהל עובדי משק ופקידים ","החברה המנהלת של מינהל קרן ההשתלמות לפקידים עובדי המנהל והשירותים בע""מ",202203,11/12/2007 00:00:00,עובדי סקטור מסויים,מניות,מניות ,0.07,0,0.11,0.18,5.33,0.56,,0.6,-4.35,42.01,56.08,12.4,9.31,13.34,-2.4,0.8,96.4,4.93,3.31,1.48,520030990,11/12/2022 00:00:00
1262,מינהל - קרן ההשתלמות לפקידים עובדי המינהל והשרותים - מסלול מניות,קרנות השתלמות,"הסתדרות המעו""ף, מינהל עובדי משק ופקידים ","החברה המנהלת של מינהל קרן ההשתלמות לפקידים עובדי המנהל והשירותים בע""מ",202204,11/12/2007 00:00:00,עובדי סקטור מסויים,מניות,מניות ,0.06,0,0.16,0.22,5.37,0.56,,-3.43,-7.63,32.79,49.12,9.91,8.32,13.47,-2.76,0.68,96.7,4.93,3.18,1.29,520030990,11/12/2022 00:00:00
1262,מינהל - קרן ההשתלמות לפקידים עובדי המינהל והשרותים - מסלול מניות,קרנות השתלמות,"הסתדרות המעו""ף, מינהל עובדי משק ופקידים ","החברה המנהלת של מינהל קרן ההשתלמות לפקידים עובדי המנהל והשירותים בע""מ",202205,11/12/2007 00:00:00,עובדי סקטור מסויים,מניות,מניות ,0.08,0,-0.02,0.06,5.22,0.56,,-3.77,-11.11,32.03,41.31,9.7,7.16,13.62,-2.16,0.55,96.8,4.84,2.8,1.2,520030990,11/12/2022 00:00:00
1262,מינהל - קרן ההשתלמות לפקידים עובדי המינהל והשרותים - מסלול מניות,קרנות השתלמות,"הסתדרות המעו""ף, מינהל עובדי משק ופקידים ","החברה המנהלת של מינהל קרן ההשתלמות לפקידים עובדי המנהל והשירותים בע""מ",202206,11/12/2007 00:00:00,עובדי סקטור מסויים,מניות,מניות ,0.07,0,-0.06,0.01,4.98,0.56,,-4.5,-15.11,21.72,36.17,6.77,6.37,13.79,-2.64,0.43,96.1,4.55,2.71,1.05,520030990,11/12/2022 00:00:00
1262,מינהל - קרן ההשתלמות לפקידים עובדי המינהל והשרותים - מסלול מניות,קרנות השתלמות,"הסתדרות המעו""ף, מינהל עובדי משק ופקידים ","החברה המנהלת של מינהל קרן ההשתלמות לפקידים עובדי המנהל והשירותים בע""מ",202207,11/12/2007 00:00:00,עובדי סקטור מסויים,מניות,מניות ,0.1,0,0,0.1,5.38,0.56,,6.02,-10,27.65,41.91,8.48,7.25,14,-2.4,0.55,96.4,4.63,2.69,1.24,520030990,11/12/2022 00:00:00
1262,מינהל - קרן ההשתלמות לפקידים עובדי המינהל והשרותים - מסלול מניות,קרנות השתלמות,"הסתדרות המעו""ף, מינהל עובדי משק ופקידים ","החברה המנהלת של מינהל קרן ההשתלמות לפקידים עובדי המנהל והשירותים בע""מ",202208,11/12/2007 00:00:00,עובדי סקטור מסויים,מניות,מניות ,0.07,0,0.17,0.24,5.54,0.56,,-1.25,-11.13,27.03,41.57,8.3,7.2,14,-1.92,0.52,96.5,5.03,2.54,1.12,520030990,11/12/2022 00:00:00
1262,מינהל - קרן ההשתלמות לפקידים עובדי המינהל והשרותים - מסלול מניות,קרנות השתלמות,"הסתדרות המעו""ף, מינהל עובדי משק ופקידים ","החברה המנהלת של מינהל קרן ההשתלמות לפקידים עובדי המנהל והשירותים בע""מ",202209,11/12/2007 00:00:00,עובדי סקטור מסויים,מניות,מניות ,0.08,0,0.02,0.1,5.22,0.56,,-7.3,-17.61,14.85,30.22,4.72,5.42,14.45,-1.92,0.31,96,4.7,2.46,0.96,520030990,11/12/2022 00:00:00
1276,מיטב דש פיצויים סלע,מרכזית לפיצויים,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202201,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,עד 10% מניות,0,0.81,0,-0.81,30.64,0.57,,-0.92,-0.92,13.32,18.6,4.26,3.47,3.03,0.12,1.08,90.3,2.92,4.04,4.05,512065202,11/12/2022 00:00:00
1276,מיטב דש פיצויים סלע,מרכזית לפיצויים,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202202,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,עד 10% מניות,0,0,0.2,0.2,30.62,0.57,,-0.69,-1.6,11.72,17.67,3.76,3.31,3.06,0.12,0.98,90.4,2.89,4.1,4.11,512065202,11/12/2022 00:00:00
1276,מיטב דש פיצויים סלע,מרכזית לפיצויים,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202203,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,עד 10% מניות,0,0.23,0,-0.23,30.35,0.57,,-0.07,-1.67,10.85,17.4,3.49,3.26,3.06,0.12,0.96,90.9,2.88,4.18,3.87,512065202,11/12/2022 00:00:00
1276,מיטב דש פיצויים סלע,מרכזית לפיצויים,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202204,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,עד 10% מניות,0,0,0.5,0.5,30.72,0.57,,-0.41,-2.08,9.66,16.13,3.12,3.04,3.07,0.24,0.88,91.1,2.77,4.29,3.76,512065202,11/12/2022 00:00:00
1276,מיטב דש פיצויים סלע,מרכזית לפיצויים,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202205,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,עד 10% מניות,0,0.37,0.66,0.29,30.44,0.57,,-1.8,-3.84,7.78,13.37,2.53,2.54,3.2,0.24,0.61,90.8,2.63,4.34,3.59,512065202,11/12/2022 00:00:00
1276,מיטב דש פיצויים סלע,מרכזית לפיצויים,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202206,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,עד 10% מניות,0,0.07,0,-0.07,30.26,0.57,,-0.29,-4.12,6.59,13.51,2.15,2.57,3.2,0.12,0.58,89.1,2.72,4.33,3.42,512065202,11/12/2022 00:00:00
1276,מיטב דש פיצויים סלע,מרכזית לפיצויים,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202207,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,עד 10% מניות,0,0.01,0,-0.01,30.69,0.57,,1.49,-2.69,7.35,14.3,2.39,2.71,3.24,0.24,0.69,88.1,2.79,3.34,3.15,512065202,11/12/2022 00:00:00
1276,מיטב דש פיצויים סלע,מרכזית לפיצויים,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202208,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,עד 10% מניות,0,0.06,-0.24,-0.3,30.13,0.57,,-0.82,-3.49,5.91,12.84,1.93,2.45,3.27,0.24,0.56,88.2,2.69,3.3,2.99,512065202,11/12/2022 00:00:00
1276,מיטב דש פיצויים סלע,מרכזית לפיצויים,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202209,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,עד 10% מניות,0,0.04,0,-0.04,29.6,0.57,,-1.59,-5.02,3.54,11.11,1.17,2.13,3.37,0.36,0.37,86.9,2.48,3.48,3.43,512065202,11/12/2022 00:00:00
1280,מנורה מבטחים משתתפת בפנסיה תקציבית,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202201,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,כללי,2.43,0.13,-0.1,2.2,459.57,0.32,,-1.14,-1.14,19.34,28.05,6.07,5.07,5.73,-0.6,0.91,84.6,121.86,140.15,94.76,512245812,11/12/2022 00:00:00
1280,מנורה מבטחים משתתפת בפנסיה תקציבית,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202202,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,כללי,1.89,2.8,0,-0.91,454.78,0.32,,-0.82,-1.95,17.06,26.65,5.39,4.84,5.76,-0.6,0.84,83.9,120.79,142.9,89.31,512245812,11/12/2022 00:00:00
1280,מנורה מבטחים משתתפת בפנסיה תקציבית,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202203,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,כללי,1.92,0.05,0,1.87,456.94,0.32,,0.09,-1.86,16.34,26.45,5.17,4.81,5.76,-0.6,0.83,83.6,121.5,116.12,91.41,512245812,11/12/2022 00:00:00
1280,מנורה מבטחים משתתפת בפנסיה תקציבית,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202204,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,כללי,1.78,5.76,0,-3.98,449.55,0.32,,-0.72,-2.57,13.98,24.32,4.46,4.45,5.78,-0.48,0.76,82.4,117.95,139.36,87.61,512245812,11/12/2022 00:00:00
1280,מנורה מבטחים משתתפת בפנסיה תקציבית,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202205,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,כללי,1.98,0.98,0,1,439.96,0.32,,-2.33,-4.84,11.96,20.37,3.84,3.78,5.9,-0.36,0.58,81,115.27,144.44,90.94,512245812,11/12/2022 00:00:00
1280,מנורה מבטחים משתתפת בפנסיה תקציבית,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202206,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,כללי,1.98,1.66,0,0.32,436.14,0.32,,-0.91,-5.71,9.29,19.95,3.01,3.71,5.91,-0.48,0.53,80.3,109.49,115.25,78.1,512245812,11/12/2022 00:00:00
1280,מנורה מבטחים משתתפת בפנסיה תקציבית,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202207,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,כללי,2.36,7.71,0.9,-4.45,440.38,0.32,,2.04,-3.78,10.86,20.99,3.5,3.88,5.95,-0.48,0.61,79.7,113.64,141.57,84.29,512245812,11/12/2022 00:00:00
1280,מנורה מבטחים משתתפת בפנסיה תקציבית,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202208,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,כללי,2.08,0.4,0,1.68,436.25,0.32,,-1.29,-5.02,9.91,18.85,3.2,3.51,5.99,-0.36,0.51,79.4,111.4,139.56,79.38,512245812,11/12/2022 00:00:00
1280,מנורה מבטחים משתתפת בפנסיה תקציבית,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202209,12/1/2007 00:00:00,כלל האוכלוסיה,כללי,כללי,1.8,0.05,0,1.75,424.53,0.32,,-3.05,-7.92,5.41,14.99,1.77,2.83,6.18,-0.36,0.3,78.6,105.19,143.19,77.02,512245812,11/12/2022 00:00:00
1282,קופה מרכזית להשתתפות בפנסיה תקציבית של העובדים בעיריית תל-אביב יפו,מרכזית לפיצויים,אחר,"חברה לניהול קופות גמל של העובדים בעיריית תל - אביב יפו בע""מ",202201,12/16/2007 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0,0,0,0,0,0,,,,,,,,,,,,,,,513452003,11/12/2022 00:00:00
1282,קופה מרכזית להשתתפות בפנסיה תקציבית של העובדים בעיריית תל-אביב יפו,מרכזית לפיצויים,אחר,"חברה לניהול קופות גמל של העובדים בעיריית תל - אביב יפו בע""מ",202202,12/16/2007 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0,0,0,0,0,0,,,,,,,,,,,,,,,513452003,11/12/2022 00:00:00
1282,קופה מרכזית להשתתפות בפנסיה תקציבית של העובדים בעיריית תל-אביב יפו,מרכזית לפיצויים,אחר,"חברה לניהול קופות גמל של העובדים בעיריית תל - אביב יפו בע""מ",202203,12/16/2007 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0,0,0,0,0,0,,,,,,,,,,,,,,,513452003,11/12/2022 00:00:00
1282,קופה מרכזית להשתתפות בפנסיה תקציבית של העובדים בעיריית תל-אביב יפו,מרכזית לפיצויים,אחר,"חברה לניהול קופות גמל של העובדים בעיריית תל - אביב יפו בע""מ",202204,12/16/2007 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0,0,0,0,0,0,,,,,,,,,,,,,,,513452003,11/12/2022 00:00:00
1282,קופה מרכזית להשתתפות בפנסיה תקציבית של העובדים בעיריית תל-אביב יפו,מרכזית לפיצויים,אחר,"חברה לניהול קופות גמל של העובדים בעיריית תל - אביב יפו בע""מ",202205,12/16/2007 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0,0,0,0,0,0,,,,,,,,,,,,,,,513452003,11/12/2022 00:00:00
1282,קופה מרכזית להשתתפות בפנסיה תקציבית של העובדים בעיריית תל-אביב יפו,מרכזית לפיצויים,אחר,"חברה לניהול קופות גמל של העובדים בעיריית תל - אביב יפו בע""מ",202206,12/16/2007 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0,0,0,0,0,0,,,,,,,,,,,,,,,513452003,11/12/2022 00:00:00
1282,קופה מרכזית להשתתפות בפנסיה תקציבית של העובדים בעיריית תל-אביב יפו,מרכזית לפיצויים,אחר,"חברה לניהול קופות גמל של העובדים בעיריית תל - אביב יפו בע""מ",202207,12/16/2007 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0,0,0,0,0,0,,,,,,,,,,,,,,,513452003,11/12/2022 00:00:00
1282,קופה מרכזית להשתתפות בפנסיה תקציבית של העובדים בעיריית תל-אביב יפו,מרכזית לפיצויים,אחר,"חברה לניהול קופות גמל של העובדים בעיריית תל - אביב יפו בע""מ",202208,12/16/2007 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0,0,0,0,0,0,,,,,,,,,,,,,,,513452003,11/12/2022 00:00:00
1282,קופה מרכזית להשתתפות בפנסיה תקציבית של העובדים בעיריית תל-אביב יפו,מרכזית לפיצויים,אחר,"חברה לניהול קופות גמל של העובדים בעיריית תל - אביב יפו בע""מ",202209,12/16/2007 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0,0,0,0,0,0,,,,,,,,,,,,,,,513452003,11/12/2022 00:00:00
1284,כלל תקציבית,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202201,2/18/2008 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,-0.01,0,0.07,0.06,10.89,0.96,,-1.23,-1.23,8.66,12.44,2.81,2.37,2.52,-0.6,0.78,99.9,0.51,0,0.02,512244146,11/12/2022 00:00:00
1284,כלל תקציבית,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202202,2/18/2008 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0.06,0,0,0.06,10.85,0.96,,-0.8,-2.02,7.1,11.7,2.31,2.24,2.56,-0.36,0.66,99.9,0.51,0,0.02,512244146,11/12/2022 00:00:00
1284,כלל תקציבית,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202203,2/18/2008 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0.07,0,0,0.07,10.93,0.96,,0.27,-1.76,6.46,11.74,2.11,2.24,2.56,-0.36,0.68,99.9,0.53,0.64,0.02,512244146,11/12/2022 00:00:00
1284,כלל תקציבית,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202204,2/18/2008 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0.07,0,0,0.07,10.92,0.96,,-0.63,-2.37,5.42,10.2,1.77,1.96,2.57,-0.36,0.56,99.8,0.53,0.91,-0.01,512244146,11/12/2022 00:00:00
1284,כלל תקציבית,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202205,2/18/2008 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0.06,0.69,0,-0.63,10.05,0.96,,-2.07,-4.4,2.94,7.3,0.97,1.42,2.75,-0.48,0.23,99.8,0.49,0.77,0.03,512244146,11/12/2022 00:00:00
1284,כלל תקציבית,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202206,2/18/2008 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0.06,0,0,0.06,10.1,0.96,,0.05,-4.35,2.35,7.9,0.78,1.53,2.73,-0.48,0.25,99.8,0.48,0.66,0.02,512244146,11/12/2022 00:00:00
1284,כלל תקציבית,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202207,2/18/2008 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0.1,0,0,0.1,10.31,0.96,,1.24,-3.16,2.6,8.35,0.86,1.62,2.76,-0.48,0.36,99.9,0.51,0.39,0.04,512244146,11/12/2022 00:00:00
1284,כלל תקציבית,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202208,2/18/2008 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,7.7,0,0,7.7,17.91,0.96,,-0.85,-3.98,1.07,6.78,0.36,1.32,2.79,-0.36,0.22,99.9,0.85,0.69,0.01,512244146,11/12/2022 00:00:00
